Rung_StartingCapital,ProjectionID,Seed,Months,EngineVersion,ProjectionInGold,Survived,FinalCash,FinalTotal,EvictionCount,Command
5000000,1000,21,240,0.6.0,yes,1,368026.68,890229.12,0,python app/src/simulation.py --env <db> --projection-id 1000 --seed 21 --months 240
5000000,1000,22,240,0.6.0,yes,1,57595.68,476290.28,0,python app/src/simulation.py --env <db> --projection-id 1000 --seed 22 --months 240
5000000,1000,23,240,0.6.0,yes,1,683338.41,1174838.37,0,python app/src/simulation.py --env <db> --projection-id 1000 --seed 23 --months 240
5000000,1000,24,240,0.6.0,yes,1,307540.79,899737.67,0,python app/src/simulation.py --env <db> --projection-id 1000 --seed 24 --months 240
5000000,1000,25,240,0.6.0,yes,1,1706453.22,2350114.02,0,python app/src/simulation.py --env <db> --projection-id 1000 --seed 25 --months 240
5500000,1001,1,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 1 --months 240
5500000,1001,2,240,0.6.0,yes,1,437928.88,1018884.28,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 2 --months 240
5500000,1001,3,240,0.6.0,yes,1,43190.63,302976.44,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 3 --months 240
5500000,1001,4,240,0.6.0,yes,1,36733.11,431176.64,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 4 --months 240
5500000,1001,5,240,0.6.0,yes,1,34257.48,347155.07,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 5 --months 240
5500000,1001,6,240,0.6.0,yes,1,39527.41,470043.66,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 6 --months 240
5500000,1001,7,240,0.6.0,yes,1,967249.83,1515611.55,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 7 --months 240
5500000,1001,8,240,0.6.0,yes,1,1056333.14,1572819.38,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 8 --months 240
5500000,1001,9,240,0.6.0,yes,1,600135.24,1102358.04,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 9 --months 240
5500000,1001,10,240,0.6.0,yes,1,176674.57,708032.41,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 10 --months 240
5500000,1001,11,240,0.6.0,yes,1,630668.17,1183869.13,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 11 --months 240
5500000,1001,12,240,0.6.0,yes,1,319667.14,969697.54,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 12 --months 240
5500000,1001,13,240,0.6.0,yes,1,1161646.65,1729031.37,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 13 --months 240
5500000,1001,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 14 --months 240
5500000,1001,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 15 --months 240
5500000,1001,16,240,0.6.0,yes,1,270784.46,833236.34,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 16 --months 240
5500000,1001,17,240,0.6.0,yes,1,98908.44,539981.74,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 17 --months 240
5500000,1001,18,240,0.6.0,yes,1,796646.09,1319778.77,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 18 --months 240
5500000,1001,19,240,0.6.0,yes,1,587441.80,1109991.40,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 19 --months 240
5500000,1001,20,240,0.6.0,yes,1,261898.08,826189.20,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 20 --months 240
5500000,1001,21,240,0.6.0,yes,1,421239.98,976442.30,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 21 --months 240
5500000,1001,22,240,0.6.0,yes,1,658094.21,1194019.61,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 22 --months 240
5500000,1001,23,240,0.6.0,yes,1,629256.80,1212239.60,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 23 --months 240
5500000,1001,24,240,0.6.0,yes,1,456734.64,1091526.12,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 24 --months 240
5500000,1001,25,240,0.6.0,yes,1,688672.88,1400588.60,0,python app/src/simulation.py --env <db> --projection-id 1001 --seed 25 --months 240
6000000,1002,1,240,0.6.0,yes,1,108047.09,353677.39,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 1 --months 240
6000000,1002,2,240,0.6.0,yes,1,1039296.39,1629707.67,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 2 --months 240
6000000,1002,3,240,0.6.0,yes,1,43190.63,525208.12,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 3 --months 240
6000000,1002,4,240,0.6.0,yes,1,246400.01,858619.37,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 4 --months 240
6000000,1002,5,240,0.6.0,yes,1,228918.05,726201.65,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 5 --months 240
6000000,1002,6,240,0.6.0,yes,1,552421.94,1107816.62,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 6 --months 240
6000000,1002,7,240,0.6.0,yes,1,834536.68,1460795.92,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 7 --months 240
6000000,1002,8,240,0.6.0,yes,1,873339.61,1452843.85,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 8 --months 240
6000000,1002,9,240,0.6.0,yes,1,1027827.69,1559596.89,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 9 --months 240
6000000,1002,10,240,0.6.0,yes,1,888689.28,1458787.68,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 10 --months 240
6000000,1002,11,240,0.6.0,yes,1,904686.98,1478407.70,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 11 --months 240
6000000,1002,12,240,0.6.0,yes,1,668721.58,1357403.14,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 12 --months 240
6000000,1002,13,240,0.6.0,yes,1,1492466.38,2052004.06,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 13 --months 240
6000000,1002,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 14 --months 240
6000000,1002,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 15 --months 240
6000000,1002,16,240,0.6.0,yes,1,781527.37,1394669.77,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 16 --months 240
6000000,1002,17,240,0.6.0,yes,1,292160.98,868881.70,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 17 --months 240
6000000,1002,18,240,0.6.0,yes,1,900237.72,1452455.28,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 18 --months 240
6000000,1002,19,240,0.6.0,yes,1,331539.28,947676.40,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 19 --months 240
6000000,1002,20,240,0.6.0,yes,1,768797.79,1388446.95,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 20 --months 240
6000000,1002,21,240,0.6.0,yes,1,927102.01,1515304.33,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 21 --months 240
6000000,1002,22,240,0.6.0,yes,1,460186.06,1009048.30,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 22 --months 240
6000000,1002,23,240,0.6.0,yes,1,1018585.59,1645846.48,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 23 --months 240
6000000,1002,24,240,0.6.0,yes,1,854655.14,1607988.26,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 24 --months 240
6000000,1002,25,240,0.6.0,yes,1,1015043.00,1823376.63,0,python app/src/simulation.py --env <db> --projection-id 1002 --seed 25 --months 240
6500000,1003,1,240,0.6.0,yes,1,84602.98,541840.09,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 1 --months 240
6500000,1003,2,240,0.6.0,yes,1,562584.58,1184931.71,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 2 --months 240
6500000,1003,3,240,0.6.0,yes,1,43018.42,456127.63,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 3 --months 240
6500000,1003,4,240,0.6.0,yes,1,258539.54,904815.50,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 4 --months 240
6500000,1003,5,240,0.6.0,yes,1,475483.74,1002736.38,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 5 --months 240
6500000,1003,6,240,0.6.0,yes,1,639409.69,1233925.21,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 6 --months 240
6500000,1003,7,240,0.6.0,yes,1,1291987.86,1933955.58,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 7 --months 240
6500000,1003,8,240,0.6.0,yes,1,669329.19,1279002.59,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 8 --months 240
6500000,1003,9,240,0.6.0,yes,1,818743.91,1379917.31,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 9 --months 240
6500000,1003,10,240,0.6.0,yes,1,468149.94,1119924.66,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 10 --months 240
6500000,1003,11,240,0.6.0,yes,1,1175575.88,1780145.01,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 11 --months 240
6500000,1003,12,240,0.6.0,yes,1,353144.66,1058154.14,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 12 --months 240
6500000,1003,13,240,0.6.0,yes,1,1562635.57,2137367.91,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 13 --months 240
6500000,1003,14,240,0.6.0,yes,1,53253.88,433767.49,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 14 --months 240
6500000,1003,15,240,0.6.0,yes,1,43309.68,466721.79,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 15 --months 240
6500000,1003,16,240,0.6.0,yes,1,944618.10,1634700.78,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 16 --months 240
6500000,1003,17,240,0.6.0,yes,1,890883.59,1502588.03,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 17 --months 240
6500000,1003,18,240,0.6.0,yes,1,1258329.90,1874056.74,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 18 --months 240
6500000,1003,19,240,0.6.0,yes,1,488841.11,1118156.63,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 19 --months 240
6500000,1003,20,240,0.6.0,yes,1,960086.39,1618653.23,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 20 --months 240
6500000,1003,21,240,0.6.0,yes,1,814613.97,1484101.94,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 21 --months 240
6500000,1003,22,240,0.6.0,yes,1,614434.41,1224543.81,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 22 --months 240
6500000,1003,23,240,0.6.0,yes,1,511503.86,1143017.63,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 23 --months 240
6500000,1003,24,240,0.6.0,yes,1,818646.26,1587568.60,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 24 --months 240
6500000,1003,25,240,0.6.0,yes,1,1793650.24,2581109.60,0,python app/src/simulation.py --env <db> --projection-id 1003 --seed 25 --months 240
7000000,1004,1,240,0.6.0,yes,1,634974.50,1231396.94,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 1 --months 240
7000000,1004,2,240,0.6.0,yes,1,817949.94,1455945.11,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 2 --months 240
7000000,1004,3,240,0.6.0,yes,1,116281.70,698051.54,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 3 --months 240
7000000,1004,4,240,0.6.0,yes,1,456652.80,1120761.20,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 4 --months 240
7000000,1004,5,240,0.6.0,yes,1,591334.37,1137196.76,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 5 --months 240
7000000,1004,6,240,0.6.0,yes,1,811629.79,1421354.39,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 6 --months 240
7000000,1004,7,240,0.6.0,yes,1,1462652.73,2104620.45,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 7 --months 240
7000000,1004,8,240,0.6.0,yes,1,1728876.40,2359788.07,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 8 --months 240
7000000,1004,9,240,0.6.0,yes,1,1259129.16,1863344.87,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 9 --months 240
7000000,1004,10,240,0.6.0,yes,1,606449.98,1224113.28,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 10 --months 240
7000000,1004,11,240,0.6.0,yes,1,915857.46,1534396.72,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 11 --months 240
7000000,1004,12,240,0.6.0,yes,1,1006795.55,1750456.19,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 12 --months 240
7000000,1004,13,240,0.6.0,yes,1,879316.89,1506108.96,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 13 --months 240
7000000,1004,14,240,0.6.0,yes,1,53498.44,590608.16,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 14 --months 240
7000000,1004,15,240,0.6.0,yes,1,146375.90,781207.51,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 15 --months 240
7000000,1004,16,240,0.6.0,yes,1,1272938.86,1980262.73,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 16 --months 240
7000000,1004,17,240,0.6.0,yes,1,1095153.54,1728847.08,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 17 --months 240
7000000,1004,18,240,0.6.0,yes,1,435658.96,1100352.88,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 18 --months 240
7000000,1004,19,240,0.6.0,yes,1,714087.60,1410633.85,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 19 --months 240
7000000,1004,20,240,0.6.0,yes,1,559240.10,1256724.98,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 20 --months 240
7000000,1004,21,240,0.6.0,yes,1,450489.89,1133386.90,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 21 --months 240
7000000,1004,22,240,0.6.0,yes,1,561037.95,1177343.04,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 22 --months 240
7000000,1004,23,240,0.6.0,yes,1,395501.56,1047339.36,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 23 --months 240
7000000,1004,24,240,0.6.0,yes,1,750331.98,1536291.04,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 24 --months 240
7000000,1004,25,240,0.6.0,yes,1,1765656.24,2592879.18,0,python app/src/simulation.py --env <db> --projection-id 1004 --seed 25 --months 240
7500000,1005,1,240,0.6.0,yes,1,419337.33,1053126.45,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 1 --months 240
7500000,1005,2,240,0.6.0,yes,1,1377709.76,2032187.47,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 2 --months 240
7500000,1005,3,240,0.6.0,yes,1,557854.47,1186500.34,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 3 --months 240
7500000,1005,4,240,0.6.0,yes,1,589720.18,1225793.64,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 4 --months 240
7500000,1005,5,240,0.6.0,yes,1,1089214.84,1691482.16,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 5 --months 240
7500000,1005,6,240,0.6.0,yes,1,619356.76,1242248.23,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 6 --months 240
7500000,1005,7,240,0.6.0,yes,1,960271.65,1657487.55,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 7 --months 240
7500000,1005,8,240,0.6.0,yes,1,1428630.75,2071224.83,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 8 --months 240
7500000,1005,9,240,0.6.0,yes,1,938441.73,1514318.73,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 9 --months 240
7500000,1005,10,240,0.6.0,yes,1,1342071.74,1959735.04,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 10 --months 240
7500000,1005,11,240,0.6.0,yes,1,872449.16,1521267.13,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 11 --months 240
7500000,1005,12,240,0.6.0,yes,1,718881.39,1512419.65,1,python app/src/simulation.py --env <db> --projection-id 1005 --seed 12 --months 240
7500000,1005,13,240,0.6.0,yes,1,1264420.02,1901095.20,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 13 --months 240
7500000,1005,14,240,0.6.0,yes,1,57951.18,625413.86,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 14 --months 240
7500000,1005,15,240,0.6.0,yes,1,268593.72,925122.48,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 15 --months 240
7500000,1005,16,240,0.6.0,yes,1,472809.12,1200809.61,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 16 --months 240
7500000,1005,17,240,0.6.0,yes,1,1132203.60,1765897.14,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 17 --months 240
7500000,1005,18,240,0.6.0,yes,1,1122249.92,1804163.90,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 18 --months 240
7500000,1005,19,240,0.6.0,yes,1,547709.86,1209557.28,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 19 --months 240
7500000,1005,20,240,0.6.0,yes,1,1485698.43,2206449.05,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 20 --months 240
7500000,1005,21,240,0.6.0,yes,1,1020144.24,1719960.56,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 21 --months 240
7500000,1005,22,240,0.6.0,yes,1,708025.06,1352785.02,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 22 --months 240
7500000,1005,23,240,0.6.0,yes,1,1112684.10,1775552.86,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 23 --months 240
7500000,1005,24,240,0.6.0,yes,1,902215.56,1725114.95,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 24 --months 240
7500000,1005,25,240,0.6.0,yes,1,842337.62,1676456.39,0,python app/src/simulation.py --env <db> --projection-id 1005 --seed 25 --months 240
8000000,1006,1,240,0.6.0,yes,1,819877.97,1453667.09,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 1 --months 240
8000000,1006,2,240,0.6.0,yes,1,1296116.96,1975286.17,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 2 --months 240
8000000,1006,3,240,0.6.0,yes,1,516928.40,1157635.23,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 3 --months 240
8000000,1006,4,240,0.6.0,yes,1,327754.36,1026981.53,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 4 --months 240
8000000,1006,5,240,0.6.0,yes,1,864841.33,1477250.48,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 5 --months 240
8000000,1006,6,240,0.6.0,yes,1,884191.66,1572491.46,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 6 --months 240
8000000,1006,7,240,0.6.0,yes,1,714002.40,1411218.30,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 7 --months 240
8000000,1006,8,240,0.6.0,yes,1,1272398.07,2013003.24,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 8 --months 240
8000000,1006,9,240,0.6.0,yes,1,510063.64,1096107.86,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 9 --months 240
8000000,1006,10,240,0.6.0,yes,1,1442505.42,2086611.05,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 10 --months 240
8000000,1006,11,240,0.6.0,yes,1,900564.46,1571572.63,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 11 --months 240
8000000,1006,12,240,0.6.0,yes,1,472514.90,1274958.31,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 12 --months 240
8000000,1006,13,240,0.6.0,yes,1,845833.79,1567384.17,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 13 --months 240
8000000,1006,14,240,0.6.0,yes,1,379780.01,1111837.74,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 14 --months 240
8000000,1006,15,240,0.6.0,yes,1,426157.54,1132230.38,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 15 --months 240
8000000,1006,16,240,0.6.0,yes,1,706917.38,1434917.87,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 16 --months 240
8000000,1006,17,240,0.6.0,yes,1,1218505.00,1864832.58,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 17 --months 240
8000000,1006,18,240,0.6.0,yes,1,786050.25,1477520.18,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 18 --months 240
8000000,1006,19,240,0.6.0,yes,1,818002.99,1524311.66,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 19 --months 240
8000000,1006,20,240,0.6.0,yes,1,1299909.29,2049070.56,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 20 --months 240
8000000,1006,21,240,0.6.0,yes,1,672318.65,1384707.46,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 21 --months 240
8000000,1006,22,240,0.6.0,yes,1,982209.23,1625191.31,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 22 --months 240
8000000,1006,23,240,0.6.0,yes,1,1065692.23,1795872.92,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 23 --months 240
8000000,1006,24,240,0.6.0,yes,1,1405426.04,2209469.32,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 24 --months 240
8000000,1006,25,240,0.6.0,yes,1,936102.81,1837834.17,0,python app/src/simulation.py --env <db> --projection-id 1006 --seed 25 --months 240
9000000,1007,1,240,0.6.0,yes,1,687293.87,1430550.97,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 1 --months 240
9000000,1007,2,240,0.6.0,yes,1,763371.27,1526343.09,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 2 --months 240
9000000,1007,3,240,0.6.0,yes,1,537459.28,1257922.72,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 3 --months 240
9000000,1007,4,240,0.6.0,yes,1,705600.86,1507494.10,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 4 --months 240
9000000,1007,5,240,0.6.0,yes,1,905863.82,1508479.54,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 5 --months 240
9000000,1007,6,240,0.6.0,yes,1,1001787.68,1725498.49,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 6 --months 240
9000000,1007,7,240,0.6.0,yes,1,536989.86,1320426.63,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 7 --months 240
9000000,1007,8,240,0.6.0,yes,1,1368277.43,2099110.28,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 8 --months 240
9000000,1007,9,240,0.6.0,yes,1,1268955.95,1914122.04,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 9 --months 240
9000000,1007,10,240,0.6.0,yes,1,1115827.05,1842517.41,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 10 --months 240
9000000,1007,11,240,0.6.0,yes,1,720677.50,1468421.28,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 11 --months 240
9000000,1007,12,240,0.6.0,yes,1,413674.67,1255337.43,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 12 --months 240
9000000,1007,13,240,0.6.0,yes,1,1746006.60,2487953.57,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 13 --months 240
9000000,1007,14,240,0.6.0,yes,1,559847.14,1304853.04,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 14 --months 240
9000000,1007,15,240,0.6.0,yes,1,340030.91,1143009.45,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 15 --months 240
9000000,1007,16,240,0.6.0,yes,1,387659.95,1191597.42,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 16 --months 240
9000000,1007,17,240,0.6.0,yes,1,960170.57,1697583.12,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 17 --months 240
9000000,1007,18,240,0.6.0,yes,1,603028.91,1332505.22,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 18 --months 240
9000000,1007,19,240,0.6.0,yes,1,521246.31,1323004.53,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 19 --months 240
9000000,1007,20,240,0.6.0,yes,1,1659553.55,2423443.74,1,python app/src/simulation.py --env <db> --projection-id 1007 --seed 20 --months 240
9000000,1007,21,240,0.6.0,yes,1,1353517.53,2152483.60,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 21 --months 240
9000000,1007,22,240,0.6.0,yes,1,370699.89,1078664.61,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 22 --months 240
9000000,1007,23,240,0.6.0,yes,1,934908.62,1679340.40,0,python app/src/simulation.py --env <db> --projection-id 1007 --seed 23 --months 240
