Rung_StartingCapital,ProjectionID,Seed,Months,EngineVersion,ProjectionInGold,Survived,FinalCash,FinalTotal,EvictionCount,Command
5500000,1401,8,240,0.6.0,yes,1,169465.79,621638.21,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 8 --months 240
5500000,1401,9,240,0.6.0,yes,1,77304.95,344500.18,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 9 --months 240
5500000,1401,10,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 10 --months 240
5500000,1401,11,240,0.6.0,yes,1,482038.38,943820.70,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 11 --months 240
5500000,1401,12,240,0.6.0,yes,1,95423.53,253273.63,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 12 --months 240
5500000,1401,13,240,0.6.0,yes,1,48300.20,465394.13,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 13 --months 240
5500000,1401,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 14 --months 240
5500000,1401,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 15 --months 240
5500000,1401,16,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 16 --months 240
5500000,1401,17,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 17 --months 240
5500000,1401,18,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 18 --months 240
5500000,1401,19,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 19 --months 240
5500000,1401,20,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 20 --months 240
5500000,1401,21,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 21 --months 240
5500000,1401,22,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 22 --months 240
5500000,1401,23,240,0.6.0,yes,1,35266.03,325734.86,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 23 --months 240
5500000,1401,24,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 24 --months 240
5500000,1401,25,240,0.6.0,yes,1,474070.21,1090017.37,0,python app/src/simulation.py --env <db> --projection-id 1401 --seed 25 --months 240
6000000,1402,1,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 1 --months 240
6000000,1402,2,240,0.6.0,yes,1,67608.72,604113.76,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 2 --months 240
6000000,1402,3,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 3 --months 240
6000000,1402,4,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 4 --months 240
6000000,1402,5,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 5 --months 240
6000000,1402,6,240,0.6.0,yes,1,48681.40,118048.03,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 6 --months 240
6000000,1402,7,240,0.6.0,yes,1,132677.23,590900.73,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 7 --months 240
6000000,1402,8,240,0.6.0,yes,1,229172.62,745658.86,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 8 --months 240
6000000,1402,9,240,0.6.0,yes,1,141655.80,594132.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 9 --months 240
6000000,1402,10,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 10 --months 240
6000000,1402,11,240,0.6.0,yes,1,659394.80,1170887.84,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 11 --months 240
6000000,1402,12,240,0.6.0,yes,1,49417.13,243678.52,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 12 --months 240
6000000,1402,13,240,0.6.0,yes,1,325643.11,855826.27,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 13 --months 240
6000000,1402,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 14 --months 240
6000000,1402,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 15 --months 240
6000000,1402,16,240,0.6.0,yes,1,240347.63,806484.23,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 16 --months 240
6000000,1402,17,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 17 --months 240
6000000,1402,18,240,0.6.0,yes,1,51750.18,125061.70,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 18 --months 240
6000000,1402,19,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 19 --months 240
6000000,1402,20,240,0.6.0,yes,0,0.00,0.00,1,python app/src/simulation.py --env <db> --projection-id 1402 --seed 20 --months 240
6000000,1402,21,240,0.6.0,yes,1,57360.76,65534.51,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 21 --months 240
6000000,1402,22,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 22 --months 240
6000000,1402,23,240,0.6.0,yes,1,96182.35,628726.15,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 23 --months 240
6000000,1402,24,240,0.6.0,yes,1,228793.38,650813.74,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 24 --months 240
6000000,1402,25,240,0.6.0,yes,1,1974993.99,2707180.35,0,python app/src/simulation.py --env <db> --projection-id 1402 --seed 25 --months 240
6500000,1403,1,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 1 --months 240
6500000,1403,2,240,0.6.0,yes,1,531014.66,1118806.82,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 2 --months 240
6500000,1403,3,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 3 --months 240
6500000,1403,4,240,0.6.0,yes,1,41654.72,103379.22,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 4 --months 240
6500000,1403,5,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 5 --months 240
6500000,1403,6,240,0.6.0,yes,1,35670.81,171987.54,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 6 --months 240
6500000,1403,7,240,0.6.0,yes,1,218682.63,812785.23,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 7 --months 240
6500000,1403,8,240,0.6.0,yes,1,720131.08,1281436.96,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 8 --months 240
6500000,1403,9,240,0.6.0,yes,1,168465.00,660516.14,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 9 --months 240
6500000,1403,10,240,0.6.0,yes,1,60867.47,382730.78,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 10 --months 240
6500000,1403,11,240,0.6.0,yes,1,684463.78,1258187.98,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 11 --months 240
6500000,1403,12,240,0.6.0,yes,1,148881.17,727913.84,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 12 --months 240
6500000,1403,13,240,0.6.0,yes,1,647049.85,1206587.53,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 13 --months 240
6500000,1403,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 14 --months 240
6500000,1403,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 15 --months 240
6500000,1403,16,240,0.6.0,yes,1,278465.81,871010.81,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 16 --months 240
6500000,1403,17,240,0.6.0,yes,1,42723.46,366013.85,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 17 --months 240
6500000,1403,18,240,0.6.0,yes,1,130102.55,480003.72,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 18 --months 240
6500000,1403,19,240,0.6.0,yes,1,49019.97,524462.19,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 19 --months 240
6500000,1403,20,240,0.6.0,yes,1,47734.51,65035.58,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 20 --months 240
6500000,1403,21,240,0.6.0,yes,1,57360.76,310749.79,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 21 --months 240
6500000,1403,22,240,0.6.0,yes,1,39621.58,132889.61,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 22 --months 240
6500000,1403,23,240,0.6.0,yes,1,417284.36,995536.88,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 23 --months 240
6500000,1403,24,240,0.6.0,yes,1,198559.35,743828.68,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 24 --months 240
6500000,1403,25,240,0.6.0,yes,1,554776.99,1313017.89,0,python app/src/simulation.py --env <db> --projection-id 1403 --seed 25 --months 240
7000000,1404,1,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 1 --months 240
7000000,1404,2,240,0.6.0,yes,1,168443.19,774393.99,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 2 --months 240
7000000,1404,3,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 3 --months 240
7000000,1404,4,240,0.6.0,yes,1,39280.83,117092.02,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 4 --months 240
7000000,1404,5,240,0.6.0,yes,1,73118.75,265652.92,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 5 --months 240
7000000,1404,6,240,0.6.0,yes,1,44444.22,515160.04,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 6 --months 240
7000000,1404,7,240,0.6.0,yes,1,317952.97,938508.25,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 7 --months 240
7000000,1404,8,240,0.6.0,yes,1,481267.74,1060024.62,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 8 --months 240
7000000,1404,9,240,0.6.0,yes,1,123498.42,613269.30,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 9 --months 240
7000000,1404,10,240,0.6.0,yes,1,134158.70,617974.22,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 10 --months 240
7000000,1404,11,240,0.6.0,yes,1,1124149.10,1701866.06,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 11 --months 240
7000000,1404,12,240,0.6.0,yes,1,241441.13,943222.25,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 12 --months 240
7000000,1404,13,240,0.6.0,yes,1,722160.69,1331476.22,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 13 --months 240
7000000,1404,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 14 --months 240
7000000,1404,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 15 --months 240
7000000,1404,16,240,0.6.0,yes,1,1079300.66,1724570.66,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 16 --months 240
7000000,1404,17,240,0.6.0,yes,1,53613.72,401157.91,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 17 --months 240
7000000,1404,18,240,0.6.0,yes,1,119920.89,672205.89,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 18 --months 240
7000000,1404,19,240,0.6.0,yes,1,189821.45,787354.73,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 19 --months 240
7000000,1404,20,240,0.6.0,yes,1,47022.81,579136.25,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 20 --months 240
7000000,1404,21,240,0.6.0,yes,1,131215.36,367308.41,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 21 --months 240
7000000,1404,22,240,0.6.0,yes,1,39621.58,309421.74,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 22 --months 240
7000000,1404,23,240,0.6.0,yes,1,750662.01,1372290.81,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 23 --months 240
7000000,1404,24,240,0.6.0,yes,1,244424.43,982522.23,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 24 --months 240
7000000,1404,25,240,0.6.0,yes,1,1602482.66,2333411.59,0,python app/src/simulation.py --env <db> --projection-id 1404 --seed 25 --months 240
7500000,1405,1,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 1 --months 240
7500000,1405,2,240,0.6.0,yes,1,1140242.39,1768279.74,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 2 --months 240
7500000,1405,3,240,0.6.0,yes,1,42780.81,73412.48,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 3 --months 240
7500000,1405,4,240,0.6.0,yes,1,43307.07,332471.90,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 4 --months 240
7500000,1405,5,240,0.6.0,yes,1,200270.49,600581.59,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 5 --months 240
7500000,1405,6,240,0.6.0,yes,1,42383.28,548987.83,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 6 --months 240
7500000,1405,7,240,0.6.0,yes,1,870845.35,1510688.95,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 7 --months 240
7500000,1405,8,240,0.6.0,yes,1,444695.95,1058020.88,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 8 --months 240
7500000,1405,9,240,0.6.0,yes,1,244320.69,784876.17,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 9 --months 240
7500000,1405,10,240,0.6.0,yes,1,172895.50,764903.98,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 10 --months 240
7500000,1405,11,240,0.6.0,yes,1,1013488.05,1622504.86,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 11 --months 240
7500000,1405,12,240,0.6.0,yes,1,692403.32,1413740.72,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 12 --months 240
7500000,1405,13,240,0.6.0,yes,1,834064.61,1408796.95,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 13 --months 240
7500000,1405,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 14 --months 240
7500000,1405,15,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 15 --months 240
7500000,1405,16,240,0.6.0,yes,1,730934.71,1411211.71,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 16 --months 240
7500000,1405,17,240,0.6.0,yes,1,175664.45,775821.35,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 17 --months 240
7500000,1405,18,240,0.6.0,yes,1,716895.54,1332622.38,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 18 --months 240
7500000,1405,19,240,0.6.0,yes,1,517262.41,1115382.01,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 19 --months 240
7500000,1405,20,240,0.6.0,yes,1,264949.01,956825.33,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 20 --months 240
7500000,1405,21,240,0.6.0,yes,1,136683.85,684256.79,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 21 --months 240
7500000,1405,22,240,0.6.0,yes,1,114565.83,692883.63,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 22 --months 240
7500000,1405,23,240,0.6.0,yes,1,590113.30,1204983.54,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 23 --months 240
7500000,1405,24,240,0.6.0,yes,1,685609.60,1451187.84,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 24 --months 240
7500000,1405,25,240,0.6.0,yes,1,1059374.32,1836009.01,0,python app/src/simulation.py --env <db> --projection-id 1405 --seed 25 --months 240
8000000,1406,1,240,0.6.0,yes,1,59726.95,109672.34,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 1 --months 240
8000000,1406,2,240,0.6.0,yes,1,1007355.35,1653170.35,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 2 --months 240
8000000,1406,3,240,0.6.0,yes,1,42780.81,356142.88,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 3 --months 240
8000000,1406,4,240,0.6.0,yes,1,44781.21,540516.41,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 4 --months 240
8000000,1406,5,240,0.6.0,yes,1,570165.94,1118321.23,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 5 --months 240
8000000,1406,6,240,0.6.0,yes,1,84262.88,692337.59,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 6 --months 240
8000000,1406,7,240,0.6.0,yes,1,993858.13,1640238.25,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 7 --months 240
8000000,1406,8,240,0.6.0,yes,1,1173532.08,1783205.48,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 8 --months 240
8000000,1406,9,240,0.6.0,yes,1,555160.83,1102277.29,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 9 --months 240
8000000,1406,10,240,0.6.0,yes,1,253806.87,871470.17,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 10 --months 240
8000000,1406,11,240,0.6.0,yes,1,892848.74,1510811.68,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 11 --months 240
8000000,1406,12,240,0.6.0,yes,1,831090.85,1591079.53,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 12 --months 240
8000000,1406,13,240,0.6.0,yes,1,896025.86,1522817.93,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 13 --months 240
8000000,1406,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 14 --months 240
8000000,1406,15,240,0.6.0,yes,1,43853.08,83578.53,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 15 --months 240
8000000,1406,16,240,0.6.0,yes,1,955091.04,1647372.48,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 16 --months 240
8000000,1406,17,240,0.6.0,yes,1,86924.42,682816.37,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 17 --months 240
8000000,1406,18,240,0.6.0,yes,1,705424.32,1355576.04,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 18 --months 240
8000000,1406,19,240,0.6.0,yes,1,536376.13,1171705.46,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 19 --months 240
8000000,1406,20,240,0.6.0,yes,1,75163.08,748655.37,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 20 --months 240
8000000,1406,21,240,0.6.0,yes,1,466019.99,1122098.81,1,python app/src/simulation.py --env <db> --projection-id 1406 --seed 21 --months 240
8000000,1406,22,240,0.6.0,yes,1,360178.97,976484.06,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 22 --months 240
8000000,1406,23,240,0.6.0,yes,1,1020209.34,1642806.60,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 23 --months 240
8000000,1406,24,240,0.6.0,yes,1,504300.75,1261163.94,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 24 --months 240
8000000,1406,25,240,0.6.0,yes,1,1401055.49,2192247.35,0,python app/src/simulation.py --env <db> --projection-id 1406 --seed 25 --months 240
9000000,1407,1,240,0.6.0,yes,1,310240.66,955808.65,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 1 --months 240
9000000,1407,2,240,0.6.0,yes,1,1002958.82,1662607.26,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 2 --months 240
9000000,1407,3,240,0.6.0,yes,1,44051.42,185976.57,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 3 --months 240
9000000,1407,4,240,0.6.0,yes,1,141595.79,795756.70,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 4 --months 240
9000000,1407,5,240,0.6.0,yes,1,753276.86,1365400.60,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 5 --months 240
9000000,1407,6,240,0.6.0,yes,1,541267.09,1189840.54,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 6 --months 240
9000000,1407,7,240,0.6.0,yes,1,1200712.73,1864769.35,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 7 --months 240
9000000,1407,8,240,0.6.0,yes,1,1140673.72,1784573.51,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 8 --months 240
9000000,1407,9,240,0.6.0,yes,1,323025.73,893379.36,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 9 --months 240
9000000,1407,10,240,0.6.0,yes,1,1004444.45,1689723.04,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 10 --months 240
9000000,1407,11,240,0.6.0,yes,1,472979.94,1123540.00,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 11 --months 240
9000000,1407,12,240,0.6.0,yes,1,529119.29,1307479.07,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 12 --months 240
9000000,1407,13,240,0.6.0,yes,1,1209049.67,1845724.85,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 13 --months 240
9000000,1407,14,240,0.6.0,yes,0,0.00,0.00,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 14 --months 240
9000000,1407,15,240,0.6.0,yes,1,56243.83,359742.19,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 15 --months 240
9000000,1407,16,240,0.6.0,yes,1,1378119.04,2085442.91,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 16 --months 240
9000000,1407,17,240,0.6.0,yes,1,341455.77,999265.70,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 17 --months 240
9000000,1407,18,240,0.6.0,yes,1,1199387.02,1871851.80,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 18 --months 240
9000000,1407,19,240,0.6.0,yes,1,298956.87,960804.29,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 19 --months 240
9000000,1407,20,240,0.6.0,yes,1,376333.69,1110667.84,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 20 --months 240
9000000,1407,21,240,0.6.0,yes,1,850641.10,1528353.74,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 21 --months 240
9000000,1407,22,240,0.6.0,yes,1,418297.13,1051389.89,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 22 --months 240
9000000,1407,23,240,0.6.0,yes,1,1045730.15,1687062.39,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 23 --months 240
9000000,1407,24,240,0.6.0,yes,1,695625.98,1499675.87,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 24 --months 240
9000000,1407,25,240,0.6.0,yes,1,1502887.74,2464814.13,0,python app/src/simulation.py --env <db> --projection-id 1407 --seed 25 --months 240
10000000,1408,1,240,0.6.0,yes,1,692807.41,1365500.09,0,python app/src/simulation.py --env <db> --projection-id 1408 --seed 1 --months 240
