Rung_StartingCapital,ProjectionID,Seed,Months,EngineVersion,ProjectionInGold,Survived,FinalCash,FinalTotal,EvictionCount,Command
6000000,802,4,240,0.6.0,yes,1,278528.78,956938.15,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 4 --months 240
6000000,802,5,240,0.6.0,yes,1,527315.39,1063293.11,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 5 --months 240
6000000,802,6,240,0.6.0,yes,1,1246707.33,1834506.21,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 6 --months 240
6000000,802,7,240,0.6.0,yes,1,1359525.22,2011330.67,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 7 --months 240
6000000,802,8,240,0.6.0,yes,1,1453485.71,2084397.38,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 8 --months 240
6000000,802,9,240,0.6.0,yes,1,558109.49,1133253.91,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 9 --months 240
6000000,802,10,240,0.6.0,yes,1,657663.02,1275326.32,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 10 --months 240
6000000,802,11,240,0.6.0,yes,1,511640.93,1138980.22,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 11 --months 240
6000000,802,12,240,0.6.0,yes,1,806368.52,1599906.78,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 12 --months 240
6000000,802,13,240,0.6.0,yes,1,377475.57,992498.72,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 13 --months 240
6000000,802,14,240,0.6.0,yes,1,441513.40,1114819.05,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 14 --months 240
6000000,802,15,240,0.6.0,yes,1,265888.66,908840.85,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 15 --months 240
6000000,802,16,240,0.6.0,yes,1,437251.64,1158044.54,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 16 --months 240
6000000,802,17,240,0.6.0,yes,1,1137059.31,1801737.64,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 17 --months 240
6000000,802,18,240,0.6.0,yes,1,1070071.17,1700572.15,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 18 --months 240
6000000,802,19,240,0.6.0,yes,1,554012.80,1327685.58,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 19 --months 240
6000000,802,20,240,0.6.0,yes,1,923086.09,1631413.19,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 20 --months 240
6000000,802,21,240,0.6.0,yes,1,796946.26,1474658.90,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 21 --months 240
6000000,802,22,240,0.6.0,yes,1,406707.84,1039800.60,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 22 --months 240
6000000,802,23,240,0.6.0,yes,1,420524.02,1148662.21,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 23 --months 240
6000000,802,24,240,0.6.0,yes,1,938923.29,1724882.35,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 24 --months 240
6000000,802,25,240,0.6.0,yes,1,1173601.75,2087627.35,0,python app/src/simulation.py --env <db> --projection-id 802 --seed 25 --months 240
6500000,803,1,240,0.6.0,yes,1,633741.80,1279309.79,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 1 --months 240
6500000,803,2,240,0.6.0,yes,1,794015.52,1458187.98,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 2 --months 240
6500000,803,3,240,0.6.0,yes,1,609210.00,1212058.32,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 3 --months 240
6500000,803,4,240,0.6.0,yes,1,590275.32,1226348.78,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 4 --months 240
6500000,803,5,240,0.6.0,yes,1,732857.20,1278719.59,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 5 --months 240
6500000,803,6,240,0.6.0,yes,1,1248505.17,1867904.74,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 6 --months 240
6500000,803,7,240,0.6.0,yes,1,1026869.09,1712452.70,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 7 --months 240
6500000,803,8,240,0.6.0,yes,1,1161289.86,1803829.69,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 8 --months 240
6500000,803,9,240,0.6.0,yes,1,608608.20,1183770.25,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 9 --months 240
6500000,803,10,240,0.6.0,yes,1,845948.84,1476385.23,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 10 --months 240
6500000,803,11,240,0.6.0,yes,1,951396.63,1635865.96,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 11 --months 240
6500000,803,12,240,0.6.0,yes,1,810671.03,1619388.00,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 12 --months 240
6500000,803,13,240,0.6.0,yes,1,815879.41,1535656.09,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 13 --months 240
6500000,803,14,240,0.6.0,yes,1,390176.28,1091926.80,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 14 --months 240
6500000,803,15,240,0.6.0,yes,1,359415.29,1052982.40,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 15 --months 240
6500000,803,16,240,0.6.0,yes,1,1081898.60,1819323.02,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 16 --months 240
6500000,803,17,240,0.6.0,yes,1,1175017.12,1821344.70,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 17 --months 240
6500000,803,18,240,0.6.0,yes,1,1432677.63,2101072.94,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 18 --months 240
6500000,803,19,240,0.6.0,yes,1,450996.48,1134630.42,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 19 --months 240
6500000,803,20,240,0.6.0,yes,1,1215451.14,1923778.24,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 20 --months 240
6500000,803,21,240,0.6.0,yes,1,1210637.35,1871697.81,1,python app/src/simulation.py --env <db> --projection-id 803 --seed 21 --months 240
6500000,803,22,240,0.6.0,yes,1,731755.44,1418547.06,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 22 --months 240
6500000,803,23,240,0.6.0,yes,1,513332.34,1252367.85,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 23 --months 240
6500000,803,24,240,0.6.0,yes,1,1156003.62,1960046.90,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 24 --months 240
6500000,803,25,240,0.6.0,yes,1,2182011.63,3142679.32,0,python app/src/simulation.py --env <db> --projection-id 803 --seed 25 --months 240
7000000,804,1,240,0.6.0,yes,1,1052328.78,1710982.97,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 1 --months 240
7000000,804,2,240,0.6.0,yes,1,910295.39,1587512.11,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 2 --months 240
7000000,804,3,240,0.6.0,yes,1,344894.74,971600.20,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 3 --months 240
7000000,804,4,240,0.6.0,yes,1,328246.27,1077427.81,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 4 --months 240
7000000,804,5,240,0.6.0,yes,1,457323.50,1059939.22,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 5 --months 240
7000000,804,6,240,0.6.0,yes,1,897697.89,1551377.53,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 6 --months 240
7000000,804,7,240,0.6.0,yes,1,854033.30,1619761.69,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 7 --months 240
7000000,804,8,240,0.6.0,yes,1,1818827.34,2530115.44,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 8 --months 240
7000000,804,9,240,0.6.0,yes,1,656393.52,1252768.97,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 9 --months 240
7000000,804,10,240,0.6.0,yes,1,928403.94,1586842.36,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 10 --months 240
7000000,804,11,240,0.6.0,yes,1,1242695.26,1972839.18,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 11 --months 240
7000000,804,12,240,0.6.0,yes,1,993800.84,1782178.76,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 12 --months 240
7000000,804,13,240,0.6.0,yes,1,560527.05,1286618.12,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 13 --months 240
7000000,804,14,240,0.6.0,yes,1,590582.30,1335157.73,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 14 --months 240
7000000,804,15,240,0.6.0,yes,1,302404.14,1018704.75,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 15 --months 240
7000000,804,16,240,0.6.0,yes,1,1538495.12,2302563.82,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 16 --months 240
7000000,804,17,240,0.6.0,yes,1,876907.73,1588464.09,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 17 --months 240
7000000,804,18,240,0.6.0,yes,1,481015.75,1185248.99,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 18 --months 240
7000000,804,19,240,0.6.0,yes,1,608050.48,1365068.39,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 19 --months 240
7000000,804,20,240,0.6.0,yes,1,1274492.20,2080616.55,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 20 --months 240
7000000,804,21,240,0.6.0,yes,1,1365293.43,2027392.17,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 21 --months 240
7000000,804,22,240,0.6.0,yes,1,651259.16,1304817.52,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 22 --months 240
7000000,804,23,240,0.6.0,yes,1,494316.05,1243357.75,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 23 --months 240
7000000,804,24,240,0.6.0,yes,1,614469.15,1456789.96,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 24 --months 240
7000000,804,25,240,0.6.0,yes,1,1115634.93,2149180.74,0,python app/src/simulation.py --env <db> --projection-id 804 --seed 25 --months 240
7500000,805,1,240,0.6.0,yes,1,364223.55,1036916.23,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 1 --months 240
7500000,805,2,240,0.6.0,yes,1,974256.55,1665628.89,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 2 --months 240
7500000,805,3,240,0.6.0,yes,1,547266.77,1294185.96,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 3 --months 240
7500000,805,4,240,0.6.0,yes,1,583967.64,1395264.98,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 4 --months 240
7500000,805,5,240,0.6.0,yes,1,1107388.97,1798127.91,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 5 --months 240
7500000,805,6,240,0.6.0,yes,1,1214480.88,1915166.37,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 6 --months 240
7500000,805,7,240,0.6.0,yes,1,811713.68,1596051.54,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 7 --months 240
7500000,805,8,240,0.6.0,yes,1,1542706.29,2277844.37,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 8 --months 240
7500000,805,9,240,0.6.0,yes,1,1125743.93,1764971.28,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 9 --months 240
7500000,805,10,240,0.6.0,yes,1,1262670.12,1935932.44,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 10 --months 240
7500000,805,11,240,0.6.0,yes,1,1343748.95,2086594.74,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 11 --months 240
7500000,805,12,240,0.6.0,yes,1,1069147.59,1940658.97,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 12 --months 240
7500000,805,13,240,0.6.0,yes,1,1361076.31,2103023.28,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 13 --months 240
7500000,805,14,240,0.6.0,yes,1,575140.18,1334638.85,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 14 --months 240
7500000,805,15,240,0.6.0,yes,1,637339.61,1420401.41,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 15 --months 240
7500000,805,16,240,0.6.0,yes,1,1256797.08,2108548.60,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 16 --months 240
7500000,805,17,240,0.6.0,yes,1,938950.52,1639241.54,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 17 --months 240
7500000,805,18,240,0.6.0,yes,1,811889.66,1516010.53,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 18 --months 240
7500000,805,19,240,0.6.0,yes,1,891494.17,1730345.09,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 19 --months 240
7500000,805,20,240,0.6.0,yes,1,769144.10,1546760.91,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 20 --months 240
7500000,805,21,240,0.6.0,yes,1,728509.42,1461102.33,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 21 --months 240
7500000,805,22,240,0.6.0,yes,1,885537.41,1582710.92,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 22 --months 240
7500000,805,23,240,0.6.0,yes,1,560649.41,1326251.88,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 23 --months 240
7500000,805,24,240,0.6.0,yes,1,865660.66,1707981.47,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 24 --months 240
7500000,805,25,240,0.6.0,yes,1,2195595.58,3174378.43,0,python app/src/simulation.py --env <db> --projection-id 805 --seed 25 --months 240
8000000,806,1,240,0.6.0,yes,1,1268710.54,1971416.55,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 1 --months 240
8000000,806,2,240,0.6.0,yes,1,738626.04,1533632.30,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 2 --months 240
8000000,806,3,240,0.6.0,yes,1,463835.21,1296080.56,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 3 --months 240
8000000,806,4,240,0.6.0,yes,1,367057.10,1158867.39,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 4 --months 240
8000000,806,5,240,0.6.0,yes,1,727133.72,1430246.43,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 5 --months 240
8000000,806,6,240,0.6.0,yes,1,1202066.77,1879931.99,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 6 --months 240
8000000,806,7,240,0.6.0,yes,1,713077.10,1511273.51,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 7 --months 240
8000000,806,8,240,0.6.0,yes,1,1422644.74,2182356.88,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 8 --months 240
8000000,806,9,240,0.6.0,yes,1,700777.17,1402461.65,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 9 --months 240
8000000,806,10,240,0.6.0,yes,1,954834.26,1754194.22,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 10 --months 240
8000000,806,11,240,0.6.0,yes,1,923396.55,1673811.01,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 11 --months 240
8000000,806,12,240,0.6.0,yes,1,882373.44,1790775.58,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 12 --months 240
8000000,806,13,240,0.6.0,yes,1,1538427.82,2307278.01,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 13 --months 240
8000000,806,14,240,0.6.0,yes,1,371185.19,1158601.29,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 14 --months 240
8000000,806,15,240,0.6.0,yes,1,433151.61,1271987.40,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 15 --months 240
8000000,806,16,240,0.6.0,yes,1,732315.78,1562162.65,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 16 --months 240
8000000,806,17,240,0.6.0,yes,1,480328.43,1168245.67,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 17 --months 240
8000000,806,18,240,0.6.0,yes,1,753621.56,1537801.10,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 18 --months 240
8000000,806,19,240,0.6.0,yes,1,653643.63,1483682.10,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 19 --months 240
8000000,806,20,240,0.6.0,yes,1,1119195.66,2000033.57,1,python app/src/simulation.py --env <db> --projection-id 806 --seed 20 --months 240
8000000,806,21,240,0.6.0,yes,1,689973.55,1518112.66,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 21 --months 240
8000000,806,22,240,0.6.0,yes,1,566914.77,1320487.84,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 22 --months 240
8000000,806,23,240,0.6.0,yes,1,979704.24,1773039.09,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 23 --months 240
8000000,806,24,240,0.6.0,yes,1,1538333.06,2447402.03,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 24 --months 240
8000000,806,25,240,0.6.0,yes,1,866497.68,1855620.06,0,python app/src/simulation.py --env <db> --projection-id 806 --seed 25 --months 240
9000000,807,1,240,0.6.0,yes,1,1248450.47,2083096.05,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 1 --months 240
9000000,807,2,240,0.6.0,yes,1,680298.12,1515597.68,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 2 --months 240
9000000,807,3,240,0.6.0,yes,1,456396.54,1333814.33,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 3 --months 240
9000000,807,4,240,0.6.0,yes,1,464112.19,1365357.90,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 4 --months 240
9000000,807,5,240,0.6.0,yes,1,970832.82,1734977.48,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 5 --months 240
9000000,807,6,240,0.6.0,yes,1,964409.80,1770050.87,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 6 --months 240
9000000,807,7,240,0.6.0,yes,1,1353772.34,2176126.25,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 7 --months 240
9000000,807,8,240,0.6.0,yes,1,1423453.01,2256832.12,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 8 --months 240
9000000,807,9,240,0.6.0,yes,1,486976.48,1212619.80,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 9 --months 240
9000000,807,10,240,0.6.0,yes,1,1086578.16,1872677.54,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 10 --months 240
9000000,807,11,240,0.6.0,yes,1,888558.39,1660377.98,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 11 --months 240
9000000,807,12,240,0.6.0,yes,1,1182717.09,2112777.25,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 12 --months 240
9000000,807,13,240,0.6.0,yes,1,910955.13,1689179.72,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 13 --months 240
9000000,807,14,240,0.6.0,yes,1,738658.01,1595512.55,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 14 --months 240
9000000,807,15,240,0.6.0,yes,1,628248.34,1549127.92,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 15 --months 240
9000000,807,16,240,0.6.0,yes,1,674305.12,1530073.28,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 16 --months 240
9000000,807,17,240,0.6.0,yes,1,1161881.32,1996019.41,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 17 --months 240
9000000,807,18,240,0.6.0,yes,1,1198409.99,2028610.56,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 18 --months 240
9000000,807,19,240,0.6.0,yes,1,559265.44,1449247.24,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 19 --months 240
9000000,807,20,240,0.6.0,yes,1,1694886.43,2619732.46,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 20 --months 240
9000000,807,21,240,0.6.0,yes,1,1242709.14,2068796.20,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 21 --months 240
9000000,807,22,240,0.6.0,yes,1,1102483.59,1878858.10,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 22 --months 240
9000000,807,23,240,0.6.0,yes,1,580979.18,1378345.20,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 23 --months 240
9000000,807,24,240,0.6.0,yes,1,833201.58,1855187.55,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 24 --months 240
9000000,807,25,240,0.6.0,yes,1,2010173.55,3047088.17,0,python app/src/simulation.py --env <db> --projection-id 807 --seed 25 --months 240
10000000,808,1,240,0.6.0,yes,1,536008.37,1373375.15,0,python app/src/simulation.py --env <db> --projection-id 808 --seed 1 --months 240
10000000,808,2,240,0.6.0,yes,1,599970.91,1454472.50,0,python app/src/simulation.py --env <db> --projection-id 808 --seed 2 --months 240
10000000,808,3,240,0.6.0,yes,1,508898.47,1364938.77,1,python app/src/simulation.py --env <db> --projection-id 808 --seed 3 --months 240
