unit_id,property_id,unit_number,beds,adjusted_rent,baths,base_rent
88,40,2,0,1700.00,,1700.00
89,41,1,1,1950.00,,1950.00
90,41,2,1,1950.00,,1950.00
91,42,1,3,2900.00,,2900.00
92,42,2,3,2900.00,,2900.00
93,43,1,1,1950.00,,1950.00
94,43,2,2,2400.00,,2400.00
95,44,1,4,3200.00,,3200.00
96,44,2,3,2900.00,,2900.00
97,45,1,2,2400.00,,2400.00
98,45,2,1,1950.00,,1950.00
99,46,1,3,2900.00,,2900.00
100,46,2,2,2400.00,,2400.00
101,46,3,3,2900.00,,2900.00
102,47,1,2,2400.00,,2400.00
103,47,2,2,2400.00,,2400.00
104,48,1,2,2400.00,,2400.00
105,48,2,2,2400.00,,2400.00
106,49,1,2,2400.00,,2400.00
107,49,2,3,2900.00,,2900.00
108,50,1,1,1950.00,,1950.00
109,50,2,2,2400.00,,2400.00
110,51,1,1,1950.00,,1950.00
111,51,2,1,1950.00,,1950.00
112,51,3,1,1950.00,,1950.00
113,52,1,1,1950.00,,1950.00
114,52,2,1,1950.00,,1950.00
115,53,1,2,2400.00,,2400.00
116,53,2,3,2900.00,,2900.00
117,53,3,2,2400.00,,2400.00
118,54,1,1,1950.00,,1950.00
119,54,2,0,1700.00,,1700.00
120,54,3,1,1950.00,,1950.00
121,55,1,1,1950.00,,1950.00
122,55,2,2,2400.00,,2400.00
123,55,3,2,2400.00,,2400.00
124,55,4,2,2400.00,,2400.00
125,55,5,1,1950.00,,1950.00
126,55,6,1,1950.00,,1950.00
127,56,1,1,1950.00,,1950.00
128,56,2,1,1950.00,,1950.00
129,57,1,2,2400.00,,2400.00
130,57,2,3,2900.00,,2900.00
131,57,3,3,2900.00,,2900.00
132,58,1,2,2400.00,,2400.00
133,58,2,2,2400.00,,2400.00
134,58,3,2,2400.00,,2400.00
135,59,1,3,2900.00,,2900.00
136,59,2,3,2900.00,,2900.00
137,60,1,2,2400.00,,2400.00
138,60,2,1,1950.00,,1950.00
139,60,3,2,2400.00,,2400.00
140,61,1,3,2900.00,,2900.00
141,61,2,2,2400.00,,2400.00
142,61,3,2,2400.00,,2400.00
143,62,1,2,2400.00,,2400.00
144,62,2,2,2400.00,,2400.00
145,63,1,3,2900.00,,2900.00
146,63,2,3,2900.00,,2900.00
147,63,3,3,2900.00,,2900.00
148,64,1,1,1950.00,,1950.00
149,64,2,1,1950.00,,1950.00
150,64,3,1,1950.00,,1950.00
151,64,4,1,1950.00,,1950.00
152,65,1,1,1950.00,,1950.00
153,65,2,2,2400.00,,2400.00
154,66,1,3,2900.00,,2900.00
155,66,2,3,2900.00,,2900.00
156,67,1,1,1950.00,,1950.00
157,67,2,1,1950.00,,1950.00
158,68,1,1,1950.00,,1950.00
159,68,2,1,1950.00,,1950.00
160,69,1,2,2400.00,,2400.00
161,69,2,2,2400.00,,2400.00
162,70,1,2,2400.00,,2400.00
163,70,2,3,2900.00,,2900.00
164,71,1,2,2400.00,,2400.00
165,71,2,2,2400.00,,2400.00
166,72,1,0,1700.00,,1700.00
167,72,2,1,1950.00,,1950.00
168,72,3,0,1700.00,,1700.00
169,72,4,1,1950.00,,1950.00
170,72,5,1,1950.00,,1950.00
171,72,6,1,1950.00,,1950.00
172,73,1,1,1950.00,,1950.00
173,73,2,0,1700.00,,1700.00
174,73,3,0,1700.00,,1700.00
175,73,4,1,1950.00,,1950.00
176,73,5,1,1950.00,,1950.00
177,73,6,0,1700.00,,1700.00
178,74,1,2,2400.00,,2400.00
179,74,2,2,2400.00,,2400.00
180,75,1,3,2900.00,,2900.00
181,75,2,2,2400.00,,2400.00
182,75,3,2,2400.00,,2400.00
183,76,1,3,2900.00,,2900.00
184,76,2,2,2400.00,,2400.00
185,76,3,2,2400.00,,2400.00
186,77,1,1,1950.00,,1950.00
187,77,2,1,1950.00,,1950.00
188,77,3,1,1950.00,,1950.00
189,78,1,3,2900.00,,2900.00
190,78,2,2,2400.00,,2400.00
191,79,1,1,1950.00,,1950.00
192,79,2,1,1950.00,,1950.00
193,79,3,2,2400.00,,2400.00
194,80,1,3,2900.00,,2900.00
195,80,2,2,2400.00,,2400.00
196,81,1,2,2400.00,,2400.00
197,81,2,3,2900.00,,2900.00
198,81,3,2,2400.00,,2400.00
199,82,1,2,2400.00,,2400.00
200,82,2,3,2900.00,,2900.00
201,83,1,2,2400.00,,2400.00
202,83,2,3,2900.00,,2900.00
203,84,1,2,2400.00,,2400.00
204,84,2,2,2400.00,,2400.00
205,84,3,2,2400.00,,2400.00
206,85,1,3,2900.00,,2900.00
207,85,2,2,2400.00,,2400.00
208,85,3,2,2400.00,,2400.00
209,86,1,2,2400.00,,2400.00
210,86,2,2,2400.00,,2400.00
211,86,3,2,2400.00,,2400.00
212,87,1,3,2900.00,,2900.00
213,87,2,2,2400.00,,2400.00
214,87,3,2,2400.00,,2400.00
215,88,1,2,2400.00,,2400.00
216,88,2,2,2400.00,,2400.00
217,88,3,2,2400.00,,2400.00
218,89,1,1,1950.00,,1950.00
219,89,2,1,1950.00,,1950.00
220,90,1,1,1950.00,,1950.00
221,90,2,2,2400.00,,2400.00
222,91,1,1,1950.00,,1950.00
223,91,2,1,1950.00,,1950.00
224,91,3,2,2400.00,,2400.00
225,92,1,3,2900.00,,2900.00
226,92,2,2,2400.00,,2400.00
227,92,3,2,2400.00,,2400.00
228,92,4,2,2400.00,,2400.00
229,92,5,2,2400.00,,2400.00
230,92,6,2,2400.00,,2400.00
231,93,1,2,2400.00,,2400.00
232,93,2,2,2400.00,,2400.00
233,93,3,2,2400.00,,2400.00
234,94,1,1,1950.00,,1950.00
235,94,2,2,2400.00,,2400.00
236,94,3,2,2400.00,,2400.00
237,94,4,2,2400.00,,2400.00
238,95,1,3,2900.00,,2900.00
239,95,2,3,2900.00,,2900.00
240,95,3,3,2900.00,,2900.00
241,96,1,3,2900.00,,2900.00
242,96,2,3,2900.00,,2900.00
243,96,3,3,2900.00,,2900.00
244,97,1,2,2400.00,,2400.00
245,97,2,2,2400.00,,2400.00
246,98,1,3,2900.00,,2900.00
247,98,2,3,2900.00,,2900.00
248,98,3,3,2900.00,,2900.00
249,99,1,3,2900.00,,2900.00
250,99,2,2,2400.00,,2400.00
251,99,3,3,2900.00,,2900.00
252,100,1,0,1700.00,,1700.00
253,100,2,1,1950.00,,1950.00
254,101,1,2,2400.00,,2400.00
255,101,2,3,2900.00,,2900.00
256,101,3,2,2400.00,,2400.00
257,102,1,2,2400.00,,2400.00
258,102,2,2,2400.00,,2400.00
259,103,1,2,2400.00,,2400.00
260,103,2,3,2900.00,,2900.00
261,104,1,1,1950.00,,1950.00
262,104,2,1,1950.00,,1950.00
263,105,1,2,2400.00,,2400.00
264,105,2,2,2400.00,,2400.00
265,106,1,3,2900.00,,2900.00
266,106,2,2,2400.00,,2400.00
267,106,3,2,2400.00,,2400.00
268,107,1,1,1950.00,,1950.00
269,107,2,2,2400.00,,2400.00
270,107,3,2,2400.00,,2400.00
271,108,1,2,2400.00,,2400.00
272,108,2,3,2900.00,,2900.00
273,108,3,2,2400.00,,2400.00
274,109,1,1,1950.00,,1950.00
275,109,2,1,1950.00,,1950.00
276,110,1,3,2900.00,,2900.00
277,110,2,3,2900.00,,2900.00
278,111,1,3,2900.00,,2900.00
279,111,2,3,2900.00,,2900.00
280,112,1,3,2900.00,,2900.00
281,112,2,3,2900.00,,2900.00
282,113,1,2,2400.00,,2400.00
283,113,2,2,2400.00,,2400.00
284,114,1,2,2400.00,,2400.00
285,114,2,2,2400.00,,2400.00
286,115,1,2,2400.00,,2400.00
287,115,2,2,2400.00,,2400.00
288,116,1,3,2900.00,,2900.00
289,116,2,3,2900.00,,2900.00
290,117,1,2,2400.00,,2400.00
291,117,2,2,2400.00,,2400.00
292,118,1,3,2900.00,,2900.00
293,118,2,2,2400.00,,2400.00
294,119,1,3,2900.00,,2900.00
295,119,2,3,2900.00,,2900.00
296,119,3,2,2400.00,,2400.00
297,120,1,2,2400.00,,2400.00
298,120,2,2,2400.00,,2400.00
299,121,1,1,1950.00,,1950.00
300,121,2,2,2400.00,,2400.00
301,122,1,3,2900.00,,2900.00
302,122,2,3,2900.00,,2900.00
303,122,3,3,2900.00,,2900.00
304,123,1,2,2400.00,,2400.00
305,123,2,2,2400.00,,2400.00
306,124,1,1,1950.00,,1950.00
307,124,2,1,1950.00,,1950.00
308,124,3,1,1950.00,,1950.00
309,125,1,1,1950.00,,1950.00
310,125,2,1,1950.00,,1950.00
311,125,3,0,1700.00,,1700.00
312,126,1,2,2400.00,,2400.00
313,126,2,2,2400.00,,2400.00
314,126,3,2,2400.00,,2400.00
315,127,1,3,2900.00,,2900.00
316,127,2,3,2900.00,,2900.00
317,128,1,3,2900.00,,2900.00
318,128,2,3,2900.00,,2900.00
319,128,3,3,2900.00,,2900.00
320,129,1,2,2400.00,,2400.00
321,129,2,2,2400.00,,2400.00
322,130,1,2,2400.00,,2400.00
323,130,2,3,2900.00,,2900.00
324,130,3,2,2400.00,,2400.00
325,131,1,2,2400.00,,2400.00
326,131,2,2,2400.00,,2400.00
327,131,3,3,2900.00,,2900.00
328,132,1,2,2400.00,,2400.00
329,132,2,3,2900.00,,2900.00
330,132,3,2,2400.00,,2400.00
331,133,1,3,2900.00,,2900.00
332,133,2,2,2400.00,,2400.00
333,133,3,2,2400.00,,2400.00
334,134,1,2,2400.00,,2400.00
335,134,2,3,2900.00,,2900.00
336,135,1,2,2400.00,,2400.00
337,135,2,2,2400.00,,2400.00
338,135,3,2,2400.00,,2400.00
339,136,1,3,2900.00,,2900.00
340,136,2,3,2900.00,,2900.00
341,137,1,3,2900.00,,2900.00
342,137,2,2,2400.00,,2400.00
343,137,3,2,2400.00,,2400.00
344,138,1,3,2900.00,,2900.00
345,138,2,3,2900.00,,2900.00
346,139,1,2,2400.00,,2400.00
347,139,2,2,2400.00,,2400.00
348,140,1,2,2400.00,,2400.00
349,140,2,2,2400.00,,2400.00
350,140,3,2,2400.00,,2400.00
351,141,1,3,2900.00,,2900.00
352,141,2,3,2900.00,,2900.00
353,141,3,3,2900.00,,2900.00
354,142,1,2,2400.00,,2400.00
355,142,2,2,2400.00,,2400.00
356,142,3,2,2400.00,,2400.00
357,143,1,1,1950.00,,1950.00
358,143,2,1,1950.00,,1950.00
359,143,3,1,1950.00,,1950.00
360,143,4,1,1950.00,,1950.00
361,143,5,1,1950.00,,1950.00
362,143,6,1,1950.00,,1950.00
363,144,1,1,1950.00,,1950.00
364,144,2,1,1950.00,,1950.00
365,144,3,1,1950.00,,1950.00
366,145,1,2,2400.00,,2400.00
367,145,2,2,2400.00,,2400.00
368,145,3,1,1950.00,,1950.00
369,146,1,1,1950.00,,1950.00
370,146,2,2,2400.00,,2400.00
371,146,3,2,2400.00,,2400.00
372,146,4,2,2400.00,,2400.00
373,147,1,1,1950.00,,1950.00
374,147,2,1,1950.00,,1950.00
375,148,1,3,2900.00,,2900.00
376,148,2,2,2400.00,,2400.00
377,148,3,2,2400.00,,2400.00
378,149,1,3,2900.00,,2900.00
379,149,2,3,2900.00,,2900.00
380,149,3,3,2900.00,,2900.00
381,150,1,2,2400.00,,2400.00
382,150,2,2,2400.00,,2400.00
383,151,1,2,2400.00,,2400.00
384,151,2,2,2400.00,,2400.00
385,151,3,2,2400.00,,2400.00
386,151,4,2,2400.00,,2400.00
387,152,1,3,2900.00,,2900.00
388,152,2,2,2400.00,,2400.00
389,152,3,3,2900.00,,2900.00
390,153,1,2,2400.00,,2400.00
391,153,2,2,2400.00,,2400.00
392,153,3,2,2400.00,,2400.00
393,154,1,3,2900.00,,2900.00
394,154,2,3,2900.00,,2900.00
395,155,1,2,2400.00,,2400.00
396,155,2,2,2400.00,,2400.00
397,156,1,1,1950.00,,1950.00
398,156,2,1,1950.00,,1950.00
399,156,3,1,1950.00,,1950.00
400,157,1,2,2400.00,,2400.00
401,157,2,1,1950.00,,1950.00
402,157,3,1,1950.00,,1950.00
403,158,1,2,2400.00,,2400.00
404,158,2,2,2400.00,,2400.00
405,158,3,3,2900.00,,2900.00
406,159,1,2,2400.00,,2400.00
407,159,2,2,2400.00,,2400.00
408,159,3,2,2400.00,,2400.00
409,160,1,2,2400.00,,2400.00
410,160,2,1,1950.00,,1950.00
411,161,1,1,1950.00,,1950.00
412,161,2,1,1950.00,,1950.00
413,161,3,2,2400.00,,2400.00
414,162,1,1,1950.00,,1950.00
415,162,2,1,1950.00,,1950.00
416,163,1,1,1950.00,,1950.00
417,163,2,2,2400.00,,2400.00
418,164,1,3,2900.00,,2900.00
419,164,2,3,2900.00,,2900.00
420,165,1,2,2400.00,,2400.00
421,165,2,3,2900.00,,2900.00
422,165,3,2,2400.00,,2400.00
423,166,1,2,2400.00,,2400.00
424,166,2,1,1950.00,,1950.00
425,167,1,1,1950.00,,1950.00
426,167,2,1,1950.00,,1950.00
427,167,3,1,1950.00,,1950.00
428,168,1,2,2400.00,,2400.00
429,168,2,2,2400.00,,2400.00
430,169,1,3,2900.00,,2900.00
431,169,2,2,2400.00,,2400.00
432,170,1,2,2400.00,,2400.00
433,170,2,3,2900.00,,2900.00
434,170,3,2,2400.00,,2400.00
435,171,1,3,2900.00,,2900.00
436,171,2,3,2900.00,,2900.00
437,171,3,2,2400.00,,2400.00
438,172,1,1,1950.00,,1950.00
439,172,2,2,2400.00,,2400.00
440,172,3,1,1950.00,,1950.00
441,173,1,2,2400.00,,2400.00
442,173,2,2,2400.00,,2400.00
443,174,1,2,2400.00,,2400.00
444,174,2,2,2400.00,,2400.00
445,175,1,2,2400.00,,2400.00
446,175,2,2,2400.00,,2400.00
447,176,1,3,2900.00,,2900.00
448,176,2,2,2400.00,,2400.00
449,177,1,3,2900.00,,2900.00
450,177,2,2,2400.00,,2400.00
451,177,3,2,2400.00,,2400.00
452,178,1,3,2900.00,,2900.00
453,178,2,2,2400.00,,2400.00
454,178,3,2,2400.00,,2400.00
455,179,1,1,1950.00,,1950.00
456,179,2,1,1950.00,,1950.00
457,179,3,2,2400.00,,2400.00
458,180,1,1,1950.00,,1950.00
459,180,2,1,1950.00,,1950.00
460,181,1,2,2400.00,,2400.00
461,181,2,3,2900.00,,2900.00
462,182,1,3,2900.00,,2900.00
463,182,2,2,2400.00,,2400.00
464,183,1,2,2400.00,,2400.00
465,183,2,2,2400.00,,2400.00
466,184,1,2,2400.00,,2400.00
467,184,2,1,1950.00,,1950.00
468,185,1,3,2900.00,,2900.00
469,185,2,3,2900.00,,2900.00
470,186,1,2,2400.00,,2400.00
471,186,2,2,2400.00,,2400.00
472,187,1,3,2900.00,,2900.00
473,187,2,3,2900.00,,2900.00
474,188,1,1,1950.00,,1950.00
475,188,2,1,1950.00,,1950.00
476,188,3,1,1950.00,,1950.00
477,189,1,2,2400.00,,2400.00
478,189,2,3,2900.00,,2900.00
479,190,1,3,2900.00,,2900.00
480,190,2,2,2400.00,,2400.00
481,190,3,2,2400.00,,2400.00
482,191,1,3,2900.00,,2900.00
483,191,2,3,2900.00,,2900.00
484,191,3,2,2400.00,,2400.00
485,192,1,2,2400.00,,2400.00
486,192,2,2,2400.00,,2400.00
487,193,1,1,1950.00,,1950.00
488,193,2,1,1950.00,,1950.00
489,194,1,1,1950.00,,1950.00
490,194,2,1,1950.00,,1950.00
491,195,1,1,1950.00,,1950.00
492,195,2,1,1950.00,,1950.00
493,196,1,2,2400.00,,2400.00
494,196,2,2,2400.00,,2400.00
495,197,1,1,1950.00,,1950.00
496,197,2,2,2400.00,,2400.00
497,197,3,2,2400.00,,2400.00
498,198,1,2,2400.00,,2400.00
499,198,2,3,2900.00,,2900.00
500,199,1,3,2900.00,,2900.00
501,199,2,3,2900.00,,2900.00
502,200,1,2,2400.00,,2400.00
503,200,2,2,2400.00,,2400.00
504,200,3,2,2400.00,,2400.00
505,201,1,3,2900.00,,2900.00
506,201,2,3,2900.00,,2900.00
507,202,1,2,2400.00,,2400.00
508,202,2,2,2400.00,,2400.00
509,203,1,1,1950.00,,1950.00
510,203,2,1,1950.00,,1950.00
511,203,3,1,1950.00,,1950.00
512,204,1,2,2400.00,,2400.00
513,204,2,1,1950.00,,1950.00
514,205,1,2,2400.00,,2400.00
515,205,2,2,2400.00,,2400.00
516,205,3,2,2400.00,,2400.00
517,206,1,3,2900.00,,2900.00
518,206,2,2,2400.00,,2400.00
519,207,1,4,3200.00,,3200.00
520,207,2,4,3200.00,,3200.00
521,208,1,2,2400.00,,2400.00
522,208,2,2,2400.00,,2400.00
523,208,3,2,2400.00,,2400.00
524,209,1,2,2400.00,,2400.00
525,209,2,2,2400.00,,2400.00
526,210,1,2,2400.00,,2400.00
527,210,2,1,1950.00,,1950.00
528,211,1,2,2400.00,,2400.00
529,211,2,2,2400.00,,2400.00
530,211,3,1,1950.00,,1950.00
531,212,1,3,2900.00,,2900.00
532,212,2,3,2900.00,,2900.00
533,213,1,2,2400.00,,2400.00
534,213,2,1,1950.00,,1950.00
535,213,3,1,1950.00,,1950.00
536,214,1,1,1950.00,,1950.00
537,214,2,1,1950.00,,1950.00
538,214,3,1,1950.00,,1950.00
539,215,1,1,1950.00,,1950.00
540,215,2,1,1950.00,,1950.00
541,215,3,2,2400.00,,2400.00
542,216,1,1,1950.00,,1950.00
543,216,2,1,1950.00,,1950.00
544,217,1,3,2900.00,,2900.00
545,217,2,3,2900.00,,2900.00
546,217,3,3,2900.00,,2900.00
547,218,1,3,2900.00,,2900.00
548,218,2,3,2900.00,,2900.00
549,219,1,1,1950.00,,1950.00
550,219,2,2,2400.00,,2400.00
551,220,1,2,2400.00,,2400.00
552,220,2,2,2400.00,,2400.00
553,221,1,3,2900.00,,2900.00
554,221,2,3,2900.00,,2900.00
555,222,1,1,1950.00,,1950.00
556,222,2,1,1950.00,,1950.00
557,222,3,1,1950.00,,1950.00
558,223,1,2,2400.00,,2400.00
559,223,2,3,2900.00,,2900.00
560,223,3,2,2400.00,,2400.00
561,224,1,2,2400.00,,2400.00
562,224,2,2,2400.00,,2400.00
563,224,3,3,2900.00,,2900.00
564,225,1,4,3200.00,,3200.00
565,225,2,3,2900.00,,2900.00
566,226,1,1,1950.00,,1950.00
567,226,2,2,2400.00,,2400.00
568,226,3,1,1950.00,,1950.00
569,227,1,2,2400.00,,2400.00
570,227,2,1,1950.00,,1950.00
571,227,3,2,2400.00,,2400.00
572,228,1,3,2900.00,,2900.00
573,228,2,3,2900.00,,2900.00
574,229,1,2,2400.00,,2400.00
575,229,2,2,2400.00,,2400.00
576,230,1,3,2900.00,,2900.00
577,230,2,2,2400.00,,2400.00
578,231,1,2,2400.00,,2400.00
579,231,2,2,2400.00,,2400.00
580,232,1,1,1950.00,,1950.00
581,232,2,1,1950.00,,1950.00
582,232,3,1,1950.00,,1950.00
583,233,1,2,2400.00,,2400.00
584,233,2,2,2400.00,,2400.00
585,233,3,3,2900.00,,2900.00
586,234,1,2,2400.00,,2400.00
587,234,2,2,2400.00,,2400.00
588,234,3,2,2400.00,,2400.00
589,235,1,4,3200.00,,3200.00
590,235,2,3,2900.00,,2900.00
591,236,1,1,1950.00,,1950.00
592,236,2,1,1950.00,,1950.00
593,237,1,2,2400.00,,2400.00
594,237,2,3,2900.00,,2900.00
595,238,1,2,2400.00,,2400.00
596,238,2,3,2900.00,,2900.00
597,239,1,4,3200.00,,3200.00
598,239,2,3,2900.00,,2900.00
599,240,1,2,2400.00,,2400.00
600,240,2,2,2400.00,,2400.00
601,240,3,1,1950.00,,1950.00
602,241,1,3,2900.00,,2900.00
603,241,2,2,2400.00,,2400.00
604,242,1,2,2400.00,,2400.00
605,242,2,2,2400.00,,2400.00
606,243,1,2,2400.00,,2400.00
607,243,2,2,2400.00,,2400.00
608,244,1,3,2900.00,,2900.00
609,244,2,2,2400.00,,2400.00
610,244,3,2,2400.00,,2400.00
611,245,1,1,1950.00,,1950.00
612,245,2,1,1950.00,,1950.00
613,246,1,2,2400.00,,2400.00
614,246,2,2,2400.00,,2400.00
615,247,1,0,1700.00,,1700.00
616,247,2,1,1950.00,,1950.00
617,247,3,0,1700.00,,1700.00
618,248,1,2,2400.00,,2400.00
619,248,2,3,2900.00,,2900.00
620,249,1,2,2400.00,,2400.00
621,249,2,2,2400.00,,2400.00
622,250,1,3,2900.00,,2900.00
623,250,2,2,2400.00,,2400.00
624,251,1,2,2400.00,,2400.00
625,251,2,3,2900.00,,2900.00
626,252,1,3,2900.00,,2900.00
627,252,2,3,2900.00,,2900.00
628,253,1,3,2900.00,,2900.00
629,253,2,3,2900.00,,2900.00
630,254,1,2,2400.00,,2400.00
631,254,2,3,2900.00,,2900.00
632,255,1,1,1950.00,,1950.00
633,255,2,1,1950.00,,1950.00
634,256,1,1,1950.00,,1950.00
635,256,2,1,1950.00,,1950.00
636,256,3,1,1950.00,,1950.00
637,257,1,0,1700.00,,1700.00
638,257,2,0,1700.00,,1700.00
639,258,1,2,2400.00,,2400.00
640,258,2,2,2400.00,,2400.00
641,258,3,3,2900.00,,2900.00
642,259,1,3,2900.00,,2900.00
643,259,2,3,2900.00,,2900.00
644,260,1,2,2400.00,,2400.00
645,260,2,3,2900.00,,2900.00
646,261,1,1,1950.00,,1950.00
647,261,2,1,1950.00,,1950.00
648,261,3,1,1950.00,,1950.00
649,261,4,1,1950.00,,1950.00
650,261,5,1,1950.00,,1950.00
651,262,1,2,2400.00,,2400.00
652,262,2,3,2900.00,,2900.00
653,263,1,2,2400.00,,2400.00
654,263,2,3,2900.00,,2900.00
655,264,1,2,2400.00,,2400.00
656,264,2,2,2400.00,,2400.00
657,265,1,2,2400.00,,2400.00
658,265,2,2,2400.00,,2400.00
659,266,1,3,2900.00,,2900.00
660,266,2,3,2900.00,,2900.00
661,267,1,1,1950.00,,1950.00
662,267,2,1,1950.00,,1950.00
663,268,1,2,2400.00,,2400.00
664,268,2,2,2400.00,,2400.00
665,269,1,3,2900.00,,2900.00
666,269,2,3,2900.00,,2900.00
667,270,1,3,2900.00,,2900.00
668,270,2,2,2400.00,,2400.00
669,271,1,2,2400.00,,2400.00
670,271,2,2,2400.00,,2400.00
671,272,1,1,1950.00,,1950.00
672,272,2,1,1950.00,,1950.00
673,272,3,1,1950.00,,1950.00
674,273,1,2,2400.00,,2400.00
675,273,2,3,2900.00,,2900.00
676,274,1,2,2400.00,,2400.00
677,274,2,2,2400.00,,2400.00
678,274,3,2,2400.00,,2400.00
679,275,1,3,2900.00,,2900.00
680,275,2,3,2900.00,,2900.00
681,276,1,3,2900.00,,2900.00
682,276,2,3,2900.00,,2900.00
683,277,1,3,2900.00,,2900.00
684,277,2,3,2900.00,,2900.00
685,278,1,2,2400.00,,2400.00
686,278,2,2,2400.00,,2400.00
687,279,1,2,2400.00,,2400.00
688,279,2,2,2400.00,,2400.00
689,280,1,3,2900.00,,2900.00
690,280,2,2,2400.00,,2400.00
691,281,1,2,2400.00,,2400.00
692,281,2,3,2900.00,,2900.00
693,282,1,0,1700.00,,1700.00
694,282,2,0,1700.00,,1700.00
695,282,3,1,1950.00,,1950.00
696,282,4,0,1700.00,,1700.00
697,282,5,0,1700.00,,1700.00
698,283,1,2,2400.00,,2400.00
699,283,2,2,2400.00,,2400.00
700,283,3,2,2400.00,,2400.00
701,284,1,2,2400.00,,2400.00
702,284,2,3,2900.00,,2900.00
703,284,3,3,2900.00,,2900.00
704,285,1,2,2400.00,,2400.00
705,285,2,3,2900.00,,2900.00
706,286,1,1,1950.00,,1950.00
707,286,2,1,1950.00,,1950.00
708,286,3,1,1950.00,,1950.00
709,287,1,2,2400.00,,2400.00
710,287,2,2,2400.00,,2400.00
711,287,3,3,2900.00,,2900.00
712,288,1,1,1950.00,,1950.00
713,288,2,1,1950.00,,1950.00
714,289,1,3,2900.00,,2900.00
715,289,2,3,2900.00,,2900.00
716,289,3,3,2900.00,,2900.00
717,290,1,3,2900.00,,2900.00
718,290,2,3,2900.00,,2900.00
719,290,3,3,2900.00,,2900.00
720,291,1,2,2400.00,,2400.00
721,291,2,2,2400.00,,2400.00
722,292,1,2,2400.00,,2400.00
723,292,2,2,2400.00,,2400.00
724,293,1,2,2400.00,,2400.00
725,293,2,2,2400.00,,2400.00
726,294,1,2,2400.00,,2400.00
727,294,2,3,2900.00,,2900.00
728,295,1,2,2400.00,,2400.00
729,295,2,2,2400.00,,2400.00
730,296,1,1,1950.00,,1950.00
731,296,2,2,2400.00,,2400.00
732,296,3,1,1950.00,,1950.00
733,297,1,3,2900.00,,2900.00
